,machine_id,session_id,orig_review,mhi_change,review,until,additional_info,features
1354,60805f5c19f9f100015cbd4e,6100080ff50257692ea53427,True,False,,2021-07-27 11:00:01,,
1355,5f16b142ecca5100012db8d5,610041f2888b89743f78dc9d,True,False,,2021-07-27 17:00:01,,
1356,604a3300e3b1d7000155860e,61007dba7b8a614470656fef,True,False,,2021-07-27 21:00:01,,
1357,604a3690e3b1d70001558a0a,6100882f4314482dc395fe8f,True,False,,2021-07-27 20:00:01,,
1358,5f16ae5cab44ba000132d396,61009412f44d140cfd36e9a5,True,False,,2021-07-27 23:00:01,,
1359,5eeb5d3284b126000167570f,610104300fe3103abd54cbd8,True,False,,2021-07-28 07:00:01,,
1360,60946cbf5e48780001700718,6102eb641ae96f5eb359b2ef,True,False,,2021-07-29 17:00:01,,
1361,5d8729349250ae0001128147,61016a2e0d867037832efba6,True,1 -> 2,,2021-07-28 14:00:01,,
1362,5f7b77517235ce00012e0921,61017dcf72577f731fa7788a,True,False,,2021-07-28 14:00:01,,
1363,5fa01fd9ce12ea000116721e,61018e45736c474779d32c15,True,False,,2021-07-28 14:00:01,,
1364,5f7b77517235ce00012e0925,610191bd736c474779d32f79,True,0 -> 1,,2021-07-28 11:00:01,,
1365,5fbce9242888460001bc9b35,610194f8c58119294ada6fad,True,2 -> 2,,2021-07-28 17:00:01,,
1366,6001c62e6d61400001329702,61042f3288f03426c79c6e96,True,False,,2021-07-30 16:00:01,,
1367,6010404cdb982b0001fdb031,6102332cbd3da908c59a7d5a,True,False,,2021-07-28 20:00:01,,
1368,5f2474f686c85b0001679952,610255910f94ef6faafe425a,True,False,,2021-07-29 07:00:01,,
1369,5e3ad4c9ccad5d000112f58c,611d354a0040452ad4a12834,True,False,,2021-08-18 15:00:01,,
1370,605a29f0ba067a0001d9d1a3,6102da3d2367cb5433239045,True,False,,2021-07-29 16:00:01,,
1371,5fbcfccc1b16be00012907aa,6103e87a51485c0322a6b86a,True,1 -> 2,,2021-07-30 11:00:01,,
1372,5f461b41008c8a000150cce4,61040d8f3b205a33383428a3,True,False,,2021-07-30 14:00:01,,
1373,5fa98507a47db900016fb43e,610449f89a59c524a0cd184a,True,False,,2021-07-30 18:00:01,,
1374,5e9bf07eff200200012755d2,61047098d5c02058c7c0c166,True,0 -> 2,,2021-07-30 19:00:01,,
1375,5fda7bb548e186000156292a,6104ba51252e74238538f044,True,False,,2021-07-31 02:00:05,,
1376,5fa97566a47db900016fa204,6118000ffe68f96af50b7c2c,True,False,,2021-08-14 17:00:01,,
1377,6010404cdb982b0001fdb018,610584c0ee2d11379c704bdc,True,False,,2021-07-31 17:00:01,,
1378,603fc6f29a55b60001e6758c,6105a5b444b02e20a0b21131,True,False,,2021-07-31 17:00:01,,
1379,5ee21535d624f40001c40dcd,6105ba32f98231496abf8479,True,2 -> 1,,2021-07-31 20:00:01,,
1380,6036c140a6cd500001e13e77,61060a9f585c6c2c3e0b2897,True,False,,2021-08-01 00:00:01,,
1381,5f8db64b919bea000168d39a,610617b9a09a8b500225542e,True,False,,2021-08-01 03:00:01,,
1382,5e5d11226b4d3d0001a03f06,610649e8724d9a67b31f0380,True,0 -> 1,,2021-08-01 07:00:01,,
1383,5f3df7fb0f89b60001ec6797,610651f755ef306e93361c37,True,False,,2021-08-01 05:00:01,,
1384,5f17489639772b0001d440c8,610698b78ad521147b754390,True,False,,2021-08-01 10:00:01,,
1385,5d8721b69250ae0001127dab,6106a1a8f07dd959727f8f68,True,2 -> 2,,2021-08-01 13:00:01,,
1386,5c7d6f87517fa800017f9c4f,6111f2d4cf43621b347dfa2f,True,False,,2021-08-10 03:00:01,,
1387,5f8759ed789ec30001259f7a,610711567f57213362ae64ba,True,False,,2021-08-01 19:00:01,,
1388,5fd2e84a63c9b60001bb7567,61075d0e4c7b6804a7cf993a,True,False,,2021-08-02 02:00:01,,
1389,5d872580cb147a0001028c2a,61078816cb18b75bfd105274,True,1 -> 1,,2021-08-02 03:00:01,,
1390,5fa97d00e347b700012a8edd,61079fcaf2c9d5621b3346f9,True,False,,2021-08-02 07:00:01,,
1391,5d669eafa514740001726ff1,6107a074f2c9d5621b334854,True,False,,2021-08-02 05:00:01,,
1392,5f54dad17546020001758768,6107a111f2c9d5621b334933,True,False,,2021-08-02 07:00:01,,
1393,5f686c0932513a0001e761bb,6107a2a4f811714912afa816,True,False,True,2021-08-02 05:00:01,Good trend,vibration_vel_rms
1394,6091b5c0a0d1fe0001864be8,6107a431f811714912afb49a,True,False,,2021-08-02 07:00:01,,
1395,5ff8d1f1edabfd0001107742,6107a4bff811714912afb885,True,False,,2021-08-02 05:00:01,,
1396,5f0b05f9f8e2e00001e0e88b,6107a472f811714912afb73e,True,False,,2021-08-02 07:00:01,,
1397,6010404cdb982b0001fdb01a,6107a47cf811714912afb755,True,False,,2021-08-02 07:00:01,,
1398,5f462058de69c7000158ae71,6111bf45b7c866425c997830,True,2 -> 2,,2021-08-09 23:00:01,,
1399,6001c62e6d61400001329717,6107cb12aac3871cfe0569d2,True,False,,2021-08-02 10:00:01,,
1400,5d838614362a9e0001025da9,6107f6ca6a3672775609bb77,True,False,,2021-08-02 13:00:01,,
1401,6033928691acc60001486b5b,61081cbfe55e142491a4303a,True,False,,2021-08-02 16:00:01,,
1402,5f6e4111a6ccb60001ad890a,6108f582305d582b0b83431e,True,False,,2021-08-03 07:00:01,,
1403,5eb169d8658a470001b1a358,6109138d0c3e8e1a987c4f64,True,False,,2021-08-03 09:00:01,,
1404,5c44c02643d3e10001653e89,610924fffb5e77231edb477d,True,1 -> 2,,2021-08-03 09:00:05,,
1405,604a3300e3b1d70001558606,61096c518a51497ffa34c4cd,True,False,,2021-08-03 14:00:01,,
1406,5fb0d700a47db9000177d21f,61096e09123680576b662453,True,False,,2021-08-03 16:00:01,,
1407,5ee21062d624f40001c40b7e,6109830cbee62b782afedf0a,True,1 -> 1,,2021-08-03 17:00:01,,
1408,5f0af6da185d790001b34d1c,6109928b7de81519b895cd44,True,-1 -> 2,,2021-08-03 18:00:01,,
1409,5eeb758cfca35900012006ea,610a52c5f5eafa0baa2affa7,True,False,,2021-08-04 08:00:01,,
1410,5f7b77517235ce00012e092d,610a53a572649807c30aa97f,True,False,,2021-08-04 06:00:01,,
1411,5b8ff1937772b400012a35b7,610a5b9f003b7709c8146e75,True,False,,2021-08-04 09:00:01,,
1412,5f17460338d5f80001ca0eaa,610a5d2983f7cb345f4fd9be,True,False,,2021-08-04 07:00:01,,
1413,5fa01fd9ce12ea0001167223,6115815ff26c707da00da0f9,True,False,,2021-08-12 17:00:01,,
1414,5fa2bc2bed7e450001ed0ba8,610b4fece1fa002a5a2c15f5,True,False,,2021-08-05 02:00:01,,
1415,5f16ac7fab44ba000132d17c,610bc0dc0c50dd23b51fbd38,True,False,,2021-08-05 08:00:01,,
1416,5df11a88fe2eaf0001120ba2,610bd8967307f2657e90a028,True,0 -> 1,,2021-08-05 11:00:01,,
1417,5f16d78decca5100012dde2d,610bd8831bfbad509518b881,True,0 -> 2,,2021-08-05 12:00:01,,
1418,604a3300e3b1d70001558602,610be0481bfbad509518c064,True,False,,2021-08-05 10:00:01,,
1419,5eeb4ec384b1260001674ff2,610beafbe7dda5684f72608b,True,False,,2021-08-05 11:00:01,,
1420,5fb0d28ae347b7000132f95b,610c089ea9f7871f15e7b596,True,False,,2021-08-05 15:00:01,,
1421,5fc6b576689918000149eb09,610c6268231a0963491d6a9e,True,False,,2021-08-05 20:00:01,,
1422,5f6b88bf33c68800014f7f8c,610c6db842b6961bfdb2ece5,True,0 -> 2,,2021-08-05 20:00:01,,
1423,5fa42bbcff2b1100011217b3,610ca4406185d01b293f85af,True,False,,2021-08-06 02:00:01,,
1424,606ffb14793f6d0001648cb7,610ccfd683c6c77744158f62,True,False,,2021-08-06 05:00:01,,
1425,609d6546e93e5a0001d1e1aa,610cdbe888b13a03773046f5,True,False,,2021-08-06 06:00:01,,
1426,5ded7ce0c6552f00017c4c05,610d0621bcac786271e0977e,True,False,,2021-08-06 09:00:01,,
1427,5d308052279791000124ce09,610d30a6a82696519a20e85a,True,False,,2021-08-06 12:00:01,,
1428,5f17dd5838d5f80001ca9991,610df5823784f31c34907947,True,False,True,2021-08-07 00:00:01,Good trend,vibration_acc_p2p_percentiles
1429,5f4929fc008c8a0001897bb9,610dfc723784f31c349080f6,True,False,,2021-08-07 01:00:01,,
1430,5b74cbfb487d1b000135a049,610e66237477e420891de861,True,False,,2021-08-07 10:00:01,,
1431,5fa01955cddefa000153c1b1,610f19ec8a66b53ab9ea936f,True,False,,2021-08-07 23:00:01,,
1432,5eeb6e6afca35900012001c8,610f224f4c0c304d9337d9d8,True,False,,2021-08-08 00:00:01,,
1433,5d87220acb147a0001028aa5,610f43e5dad84a6b21c04ce6,True,False,,2021-08-08 02:00:01,,
1434,5c429462a81e6a000160c1fa,610f9c3910cc5439a4ab9082,True,False,,2021-08-08 08:00:01,,
1435,5f056a8cf684b00001baf6f9,610fa3fb0426c52035203846,True,False,,2021-08-08 09:00:01,,
1436,604a3300e3b1d7000155860f,610feaf1ab6e4a01af27d739,True,-1 -> 1,,2021-08-08 14:00:01,,
1437,5d83e44a9250ae00011125dd,611006e42d8ea490bc4f30b0,True,0 -> 1,,2021-08-08 16:00:01,,
1438,5c48b9e443d3e1000146123b,61103dbfeb9f732a9e61ee68,True,False,,2021-08-08 20:00:01,,
1439,5fd2e84a63c9b60001bb75c3,61106fede152fe102b65da73,True,2 -> 3,False,2021-08-08 21:00:01,Transient,
1440,5e3a0202d4553c000109e88d,611094531ecd4951a4dc5d96,True,False,,2021-08-09 02:00:01,,
1441,60a299fd14cb7900014b91c2,611fa4d5dd426ed40aa58c30,True,False,,2021-08-20 12:00:01,,
1442,60496ed3c745c900017b0840,6110a3190c209e0954694747,True,False,,2021-08-09 03:00:01,,
1443,5cd067a116075400015d9d44,6110b15b9ee55932a65e698f,True,False,,2021-08-09 04:00:01,,
1444,5e1e4580337d400001b64b50,6110bf47056e7e1aa87c8b9d,True,False,,2021-08-09 05:00:01,,
1445,5acd939e9a7cfb0001a3e80f,6110df061bf39403a9e7761b,True,1 -> 2,,2021-08-09 07:00:01,,
1446,5acd93749a7cfb0001a3e80c,6110ecc0f4e7702c4648bf5d,True,False,,2021-08-09 08:00:01,,
1447,6001bbe46d61400001328ad1,6111174edb71611b16592cf7,True,False,,2021-08-09 11:00:01,,
1448,5df1423f45a3bb0001007b80,6111225bee2c2f4a4af034e6,True,0 -> 1,,2021-08-09 12:00:01,,
1449,6062230226bbc20001dfbc3d,6111332065161558c70011bc,True,False,,2021-08-09 13:00:01,,
1450,6080d6a019f9f100015dca46,611190cc7826d96fd48ba978,True,2 -> 1,,2021-08-09 18:00:01,,
1451,5e57fc8c3ce9c600010d883d,61123039e4084b560b3e4873,True,False,,2021-08-10 07:00:01,,
1452,60a297b31745b000019c6d80,61126c21e6fb2d1d7214327f,True,False,,2021-08-10 11:00:01,,
1453,5e5d13bdc7847d0001bcc88d,611281de1f0c471f5371e490,True,0 -> 2,,2021-08-10 13:00:01,,
1454,5ea35f00abc79c0001d32293,611304430b45e126310c2bd3,True,False,,2021-08-10 22:00:01,,
1455,5fd2e84a63c9b60001bb75a5,61132afb54adc67a5fcfe5ff,True,False,,2021-08-11 01:00:01,,
1456,60496ed3c745c900017b0846,61133847ab8e925b02643119,True,False,,2021-08-11 02:00:02,,
1457,5fad1937a47db9000174751b,61134888ab8e925b02644798,True,False,,2021-08-11 03:00:01,,
1458,5ced5ba8ee3cdc0001753546,611362bd2c16c664253f61cd,True,False,,2021-08-09 10:00:01,,
1459,5eeb4eaa3b3ff200012a66c1,611373b0cd04bd3a106513fe,True,False,False,2021-08-11 06:00:01,Cliff,
1460,5f4facfbb2238400018370b4,61137453cd04bd3a10651969,True,False,,2021-08-11 06:00:01,,
1461,5fa982b6a47db900016fb013,61138120689d02333cd6abad,True,False,,2021-08-11 07:00:01,,
1462,5fa01fd9ce12ea000116722c,61140f36c106ad4fe59ef3c1,True,False,,2021-08-11 17:00:01,,
1463,5de37864a1a1de0001c3ab7e,611429be79e49b6988f8dbfe,True,False,,2021-08-11 19:00:01,,
1464,5fa98026e347b700012a94a7,611449462caa2951a14607d7,True,False,,2021-08-11 21:00:01,,
1465,5e4ed92eb400680001691957,611456171bc0c6668b89ba67,True,False,,2021-08-11 22:00:01,,
1466,5fb56910ba85e90001cc77d4,61147153ab4a69270829a676,True,False,,2021-08-12 00:30:01,,
1467,60338fbd9168b8000193e490,6114804a8d08f05e2de1e769,True,False,,2021-08-12 00:00:01,,
1468,5f3d2ff90f89b600016110fe,611492ea339d1e17c60239ae,True,False,,2021-08-12 03:00:01,,
1469,5fa28788ed7e450001ecca3a,6114edd5d6c217c4269c7786,True,0 -> 1,,2021-08-12 07:00:01,,
1470,5fa2b9065fd5bf00018dc161,611503d959df24e59c1c8348,True,False,,2021-08-12 11:00:01,,
1471,5d8726a09250ae0001127fb7,61152baa947ad8a62161f815,True,False,,2021-08-12 03:00:05,,
1472,5d8729aa9250ae0001128167,61154b375ce40fd1da683907,True,1 -> 1,,2021-08-12 16:00:01,,
1473,606c7854793f6d00015cb0ae,61154e83c6c29c9561393f71,True,False,,2021-08-12 16:00:05,,
1474,5c892e905035b2000182f997,611596aacb7d8d3607f08bd4,True,False,,2021-08-12 19:00:01,,
1475,5fa2c386ed7e450001ed14d1,61165d2a32163267ff547754,True,False,,2021-08-13 11:00:01,,
1476,5fd2e84a63c9b60001bb75ab,6116684da4e305d34dab2e85,True,2 -> 2,,2021-08-13 12:00:01,,
1477,5fa2cc43ed7e450001ed1f68,6116ab12721f66f4845cedb2,True,False,,2021-08-13 17:00:01,,
1478,5f6e35a92eb770000147723b,6116db4ebb1786bc5355de07,True,1 -> 2,,2021-08-13 20:00:01,,
1479,5e4f2baee788ce0001170156,6117156eb92b48400cf677b4,True,False,,2021-08-12 03:00:01,,
1480,6026b9b991156a00013a0eed,61171ff4bf1912be54ff9741,True,False,,2021-08-14 01:00:01,,
1481,60301dbbe561240001149984,61175634afe08c6e820d2d27,True,False,,2021-08-14 05:00:01,,
1482,5eeb4b893b3ff200012a65a4,6117a12a0715fc66372c5984,True,False,,2021-08-14 10:00:01,,
1483,5f5281f7f3b4d400014c1c5c,6117e81b241673f88dc1a01b,True,False,,2021-08-14 15:00:01,,
1484,5f54da2075460200017586ad,6117f642f9fa23342549bd2a,True,False,,2021-08-14 16:00:01,,
1485,5fd2e84a63c9b60001bb75cc,611896c47fcb39bb3ceb0a31,True,False,,2021-08-15 03:00:01,,
1486,5d8729fd362a9e000103d722,6118d032ce6c0dfaf75e1fa6,True,False,,2021-08-15 08:00:01,,
1487,60119f11da81760001e59c06,611d102cd59d0bea2e3ebf78,True,False,,2021-08-18 13:00:01,,
1488,600f1e4cee0001000113f8b5,61198b6111d3df6b96bdb513,True,False,,2021-08-15 21:00:01,,
1489,5f27a37ba0d2fb0001758eb0,61199940fbd9f06edff98ea7,True,False,,2021-08-15 22:00:01,,
1490,5fa2975aed7e450001ecde99,6119bd8449eaa80047afcd77,True,False,,2021-08-15 23:00:01,,
1491,5e1f382484730d0001679cc4,611a084dd1694cc88fa6a9d4,True,False,,2021-08-16 06:00:04,,
1492,5f5281f7f3b4d400014c1c4c,611a0b9de7b131aee34b956a,True,False,,2021-08-16 06:00:01,,
1493,5ae17219a6682000014caa72,611a1d29d3d9ddb76f0908b1,True,False,,2021-08-16 08:00:05,,
1494,5ea6ccc91c354f0001aff2eb,611a2bd4ad1af6f89a0114ab,True,1 -> 1,,2021-08-15 12:00:01,,
1495,5ae1721aa6682000014caa87,611a4b5652941899aaf21472,True,False,,2021-08-16 11:00:02,,
1496,5f875052789ec3000125945e,611a5b8010454fe787f89a43,True,1 -> 2,,2021-08-16 10:00:01,,
1497,607c1667e481630001e845d7,611a73b9b963ce63be4dc424,True,-1 -> 1,,2021-08-16 14:00:01,,
1498,5fa296a05fd5bf00018d948e,611aa1dd98e43126145e9c4c,True,0 -> 0,,2021-08-16 15:00:01,,
1499,5d8726eccb147a0001028c9f,611acfc9f4c2481a7957781a,True,2 -> 2,,2021-08-16 20:00:05,,
1500,6001bbe46d61400001328adf,611b4766a8f012f3fb18fecd,True,False,,2021-08-17 05:00:01,,
1501,5f34907f4600950001f97f70,611ba0358d2b3089d3fff471,True,False,,2021-08-17 11:00:05,,
1502,5de6c78b8afe100001027ed2,611bb22505f6364a6bcb03d5,True,1 -> 1,,2021-08-17 12:00:01,,
1503,5cc0ab22b43afe00019c873b,611bbea716dbfb5a8a6aa798,True,1 -> 0,,2021-08-17 13:00:01,,
1504,5fbd07df2888460001bcb564,611c67c74c57f2e43fd1b76e,True,1 -> 1,,2021-08-18 01:00:01,,
1505,5db0b92cd43c4a0001a93fc3,611c820930f4d3540349769b,True,False,,2021-08-18 03:00:01,,
1506,5d872a6c362a9e000103d728,611c9016879a2b61497701c9,True,False,,2021-08-18 04:00:01,,
1507,5fa97c95a47db900016fa7e0,611c9efa4c1f9a25ab6abda7,True,False,,2021-08-18 05:00:01,,
1508,5c7d6ea0517fa800017f9c0e,611cb5d4f45a45aca5922042,True,False,,2021-08-18 07:00:01,,
1509,5fbf6e154f6fc300011bacf2,611ced8ce9c2aa822ed6049f,True,False,,2021-08-18 11:00:01,,
1510,5ee001cf94e34e0001271c56,611d31408592f53f367096b0,True,False,,2021-08-18 15:00:01,,
1511,5fbf5f294f6fc300011b9483,611d3c7d9171aa4d16b2f1f2,True,False,,2021-08-18 16:00:01,,
1512,5c86c4f1e53502000157fb40,611d7004ff3c56d866313080,True,False,,2021-08-18 20:00:01,,
1513,605a29f0ba067a0001d9d19b,611dd32debf26c6a9aa5155b,True,False,,2021-08-19 03:00:01,,
1514,5fad12fca47db90001746b6e,611dfbfb055d677b039c59d4,True,False,,2021-08-19 00:00:01,,
1515,5ec4de7fae0d340001e15c79,611e17832a6c6b80a3460df7,True,False,,2021-08-19 06:00:01,,
1516,5f54da10d8ef2c000182f413,611e1bfd017bc45a2e2ee79c,True,0 -> 2,,2021-08-19 08:00:01,,
1517,60109411db982b0001fdf757,611e9af22e8a7762e1ba41ee,True,False,,2021-08-19 17:00:01,,
1518,5f875052789ec30001259461,611ea7482414451e3479c556,True,False,,2021-08-19 18:00:01,,
1519,5fd2a22d63c9b60001bb0cff,611ed01b344245b211c681f3,True,False,,2021-08-19 21:00:01,,
1520,5ff8d1f0edabfd0001107717,611ed15a607b94ea69b8620d,True,False,,2021-08-19 21:00:01,,
1521,5eeb4a3c84b1260001674e66,611f5d7832f087d96c18ede6,True,False,,2021-08-20 06:00:01,,
1522,60589cf2076ce800017f55ff,611f7877c5c3c45cb158f58c,True,1 -> 2,,2021-08-20 07:00:01,,
1523,607d95e8e481630001eade6e,611f89d04f61bbdc5b3d2796,True,False,,2021-08-20 10:00:01,,
1524,5fa97d16e347b700012a8efb,611fbacfdde4b6e84e33f078,True,False,,2021-08-20 14:00:01,,
1525,5fad091be347b700012f6d92,61206b4aef4ef94dc3f2a250,True,False,,2021-08-21 02:00:01,,
1526,5e5ff8623ce9c60001337486,612153de4993d791d3d2045f,True,False,,2021-08-21 19:00:01,,
1527,5fdf10a286e8ea000104d1ec,61217439af91dc7b7e1b4f0a,True,1 -> 1,,2021-08-21 21:00:01,,
1528,5c47821b43d3e1000145c290,5f65ad2e8d88b47421e0bca5,True,False,,2020-09-19 05:00:01,,
1529,59144e64bbd3060001000c48,5fe58cf544b5b2767f339b07,True,False,,2020-12-25 06:00:01,,
1530,5c7d6ec50851b700014e6f7d,5fbd33d6960d534ea9340b15,True,False,,2020-11-24 16:00:01,,
1531,5d84ef7e9250ae0001119453,5f8431b735f6eb722364e15e,True,False,,2020-10-12 10:00:01,,
1532,5ded024b7f188e000188e091,5fbbbacce96f610b1b194697,True,False,,2020-11-23 13:00:01,,
1533,5ce21791bbb4df0001b8144c,5fa224394b699a5906d306a5,True,False,,2020-11-04 03:00:01,,
1534,5de6bd17b75b7b0001f24b7c,5fcaf72edf0f2379c8844d6d,True,False,True,2020-12-05 00:00:01,Step function,vibration_vel_rms
1535,5dd4537bbaeff20001449931,5f8f2f3c9c9b207625fdc0b6,True,False,,2020-10-01 18:00:01,,
1536,5e3adbc98aea230001b7f29e,5f9f4c6383f5d45b6b8a9b3e,True,False,,2020-11-01 21:00:01,,
1537,5e2e2b149a00c500011cd760,5fa589551e46a14a2b56b11c,True,False,,2020-11-06 17:00:01,,
1538,5db123c8d43c4a0001a972b4,5f77835a4c4f252a243e6364,True,False,,2020-10-02 19:00:01,,
1539,5e5d12bac7847d0001bcc7ae,5f719d3033f67121a1a1e349,True,2 -> 0,,2020-09-28 08:00:01,,
1540,5ccb2b2c16075400015ba98e,5faa36bed85fd63ad1755944,True,False,,2020-11-10 06:00:01,,
1541,5d3e87d05f151e00011227ea,5fd1953eae9526155ca9b09e,True,False,,2020-12-10 03:00:01,,
1542,5ddd4acce9cb7600019ab696,5f985c9c85142d7f18dd3b96,True,False,,2020-10-27 16:00:01,,
1543,5e5844fec7847d0001ba2395,5fa02a61ba43fc5dd5606724,True,False,,2020-11-02 15:00:01,,
1544,5c1e4ebcc04d65000106929a,5f5c9a0ca6ab0f1bc085d177,True,False,,2020-09-12 09:00:02,,
1545,5d5db97ff2b5530001dac085,5f5e253b652c9667a2277bc0,True,False,,2020-09-13 13:00:01,,
1546,5d6552baf6c19b000138c5b4,5fdb187a543e340d557e2f75,True,False,,2020-12-17 08:00:01,,
1547,5ea358faabc79c0001d31e68,5f7e1c8d65814d02818d6a62,True,False,False,2020-10-07 19:00:01,Cliff,
1548,5ea3610ec220330001f72275,5f4e7634af778472f3a09283,True,False,,2020-09-01 14:00:01,,
1549,5de580578afe10000101d7c3,5fb61d67228d724e00134677,True,2 -> 2,,2020-11-19 07:00:01,,
1550,5c473d0ba81e6a000161f0bf,5f7cda74ffb57932459f0c7d,True,False,,2020-10-06 19:00:02,,
1551,5b78717c8b7203000156124f,5f926a3eb537f2114725378f,True,False,,2020-10-23 05:00:01,,
1552,5c7d6eb4517fa800017f9c13,5f6c2474c064da2a530788ef,True,False,,2020-09-24 04:00:01,,
1553,5df0fff841eb7e0001745ec0,5fa8866ddc43752246d913ee,True,False,,2020-11-08 22:00:01,,
1554,5c7818f30851b700014cd8d0,5f55e8f01ad81d1f153d1995,True,False,,2020-09-07 07:00:01,,
1555,5c895954e53502000158ca12,5f9bec1996d4dc16b5429dd8,True,False,,2020-10-30 10:00:01,,
1556,5de6be943722310001d39a18,5f680132336efd785f4a8d2f,True,False,,2020-09-21 01:00:01,,
1557,5ea361b67e020100011eae69,5fd0ac5cbc4b6670e0187265,True,False,,2020-12-09 10:00:01,,
1558,5ddbfa23c8231800013d316f,5f522bb23ef5ba0e382bfd91,True,False,,2020-09-04 11:00:01,,
1559,5df7f0a8b5f3150001f234e0,5fd942c349a5c80fdc870e0c,True,False,,2020-12-15 21:00:01,,
1560,5e5d14806b4d3d0001a040d7,5f8d5fee26dc5b7b8e1d57e2,True,False,,2020-10-19 09:00:01,,
1561,5ec4328b02cab70001bf0c47,5f9cd13ad197713d6e98adae,True,1 -> 1,,2020-10-31 02:00:01,,
1562,5ea358dfc220330001f71e82,5f9edaacf93fd36a4a8aa55a,True,False,,2020-11-01 15:00:01,,
1563,5ec43134abe32f000123352a,5f8e269aea5b977875ee86fc,True,False,,2020-10-19 21:00:01,,
1564,5e3ad4c9ccad5d000112f58c,5f9f741453b6db01bb7c363c,True,False,,2020-11-02 02:00:01,,
1565,5ec44f79c63d77000131c9b9,5fb4c0f838c5555e2a13fe07,True,False,,2020-11-18 04:00:01,,
1566,5ee0e2e8d624f40001c36567,5f89d3df67419f375ae18bc6,True,False,,2020-10-16 16:00:01,,
1567,5eb597caa9a5660001b3b7aa,5fa128db60dcd37898ad7cf9,True,False,,2020-11-03 09:00:01,,
1568,5de38ba3810cb60001fe3d80,5f7bdb1c4caf6f430071fb1d,True,1 -> 2,,2020-10-06 02:00:01,,
1569,5eb15973aaf9330001c747e4,5f61d1f02a06bf5c2ba46b1a,True,False,,2020-09-16 08:00:01,,
1570,5d5d9b7dce77850001ec3780,5f71a20d02f8696b872a4bcc,True,False,,2020-09-28 08:00:01,,
1571,5de7d5e88bb6590001bbb0a9,5f80c789e2038e5e90bfeee8,True,False,,2020-10-09 20:00:01,,
1572,5de7d5dc8bb6590001bbb0a6,5f7783b1e215d130fae7e5f5,True,False,,2020-10-02 19:00:01,,
1573,5eb1590daaf9330001c747b9,5f689c61b7c1e507ab45b136,True,False,,2020-09-21 12:00:01,,
1574,5eea6632b0f53300018f52fd,5fe8593d12590b35267d33f2,True,False,,2020-12-27 09:00:01,,
1575,5e8f4972ff20020001ebd99e,5fe7bd34a3140464fa935e3a,True,False,,2020-12-26 22:00:01,,
1576,5ae1721aa6682000014caa81,5f9fbed71f7d303783dfdc4f,True,False,,2020-11-02 08:00:01,,
1577,5eb0dac1658a470001b15e36,5f653961a73ce55fb11347f0,True,False,,2020-09-18 21:00:01,,
1578,5df7fb3fb5f3150001f23a5b,5f7639b9864b4f17c589399b,True,False,,2020-10-01 17:40:01,,
1579,5eead0e684b1260001670891,5f78807d6580c03f710909c7,True,False,,2020-10-03 13:00:01,,
1580,5e8f354e8018a40001619e22,5fc7fa94fb94f00f1c8c6c52,True,False,,2020-12-02 20:00:01,,
1581,5c193e9a05fde70001e19f79,5f8e6074cb57543f7069d7ef,True,False,,2020-10-20 03:00:01,,
1582,5e5ff6983ce9c60001337355,5f4e55e29c4ec125293b60d5,True,False,,2020-09-01 11:00:01,,
1583,5de81c5c49164a0001f76efe,5f90ac0b187ffa59ec049715,True,False,,2020-10-21 21:00:01,,
1584,5e5d12aec7847d0001bcc7a5,5f86b5cdb1a3a863880ae1c6,True,False,,2020-10-14 08:00:01,,
1585,5cf01c68b939410001400285,5f6f91a015f5566876ab2c17,True,False,,2020-09-26 19:00:01,,
1586,5e69000fe366dd0001775fcc,5fadccb4e7418b66a49c655b,True,False,,2020-11-12 23:00:01,,
1587,5a95743e7aca620001001739,5f4fce588e1ebf62a377349b,True,False,,2020-09-02 16:00:01,,
1588,5d74ef35652ea700015de201,5f5c865f22ecd1284f82df68,True,False,,2020-09-12 08:00:01,,
1589,5e2e29c319e17e00019b57b9,5fb1cc50dfc7281353867014,True,0 -> 1,,2020-11-16 00:00:01,,
1590,5d06d2e04fe75100017ae40d,5f53b58529f07f65777f0614,True,False,,2020-09-05 15:00:01,,
1591,5ec433ffc63d77000131bca3,5f9bdabe826d3d08d4085d81,True,False,,2020-10-30 09:00:01,,
1592,5ddbedd2e9cb7600019a1549,5f511e8053389b18098dc277,True,False,,2020-09-03 16:00:01,,
1593,5c8956ad5035b20001830656,5f90f73f539c4d24d4e6a2d5,True,False,,2020-10-22 01:00:01,,
1594,5e5d11086b4d3d0001a03eff,5f52a7d6dc79c95caf1ef916,True,0 -> 1,,2020-09-04 20:00:02,,
1595,5ee3d28d6480f20001d04506,5f7671fa9b195d4a380fbed6,True,False,,2020-10-02 00:00:01,,
1596,5ef643e2e1c0e90001ebf2f9,5f7d65f96aa8a05405621890,True,False,,2020-10-07 06:00:01,,
1597,5ef6433b4db9b000018275b5,5f729403cebb5f04413dc298,True,False,,2020-09-29 01:00:01,,
1598,5ec043d148d3960001d86127,5f8d459602bb8a1954590ed7,True,False,,2020-10-19 07:00:01,,
1599,5e5fa1f83ce9c60001334d98,5f55668c782da8648d257180,True,False,,2020-09-06 21:00:01,,
1600,5ef61d6bb987aa0001143e02,5f566edb6c08a37be717299f,True,False,,2020-09-07 17:00:01,,
1601,5c929f39e5350200015bd515,5f5f5144d623210a319f35bc,True,False,,2020-09-14 11:00:01,,
